Caption,filename
"Arterial phase IV enhanced axial CT image through the abdomen shows trasposition of the normal orientation of superior mesenteric artery and vein, a left-sided colon and right-sided small bowel.  There is an abnormal orientation of the normally retroperitoneal portion of the duodenum.",data/medpix_dataset/images/synpic18559.jpg
"Sequential images of the abdomen demonstrate ""Whirlpool"" arrangement of superior mesenteric vessels.",data/medpix_dataset/images/synpic18560.jpg
"Sequential images of the abdomen demonstrate ""Whirlpool"" arrangement of superior mesenteric vessels.",data/medpix_dataset/images/synpic18561.jpg
"IV contrast enhanced CT images through the abdomen demonstrates a midline cecum and appendix associated with fat stranding, bowel wall thickening, and luminal dialation.",data/medpix_dataset/images/synpic18562.jpg
Right and Left clavicles,data/medpix_dataset/images/synpic27400.jpg
Right upper extremity and Right clavicle,data/medpix_dataset/images/synpic27401.jpg
Subchondral edema and cyst formation about the scaphoid-trapezium joint.  Low signal cleft with narrowing of the joint space. No evidence of osseous bridging.,data/medpix_dataset/images/synpic51600.jpg
Subchondral edema and cyst formation about the scaphoid-trapezium joint.  Low signal cleft with narrowing of the joint space. No evidence of osseous bridging.,data/medpix_dataset/images/synpic51601.jpg
Subchondral edema and cyst formation about the scaphoid-trapezium joint.  Low signal cleft with narrowing of the joint space. No evidence of osseous bridging.,data/medpix_dataset/images/synpic51602.jpg
Subchondral edema and cyst formation about the scaphoid-trapezium joint.  Low signal cleft with narrowing of the joint space. No evidence of osseous bridging.,data/medpix_dataset/images/synpic51603.jpg
Faint linear band of mixed lucency and sclerosis is present at the basicervical portion of left femoral neck.,data/medpix_dataset/images/synpic16051.jpg
Faint linear band of mixed lucency and sclerosis is present at the basicervical portion of left femoral neck.,data/medpix_dataset/images/synpic16059.jpg
Hyperdense liver on non contrast CT which measures 92 HU (Hounsfield units) compared to 53 HU for the spleen.,data/medpix_dataset/images/synpic33018.jpg
"Increased attenuation of the liver. Normally, on pre-contrast images, the liver should have a lower attenuation than the spleen.",data/medpix_dataset/images/synpic28385.jpg
Increased attenuation of the liver,data/medpix_dataset/images/synpic28386.jpg
"Subsequent magnetic resonance imaging with and without contrast demonstrates a lobular mass centered in left parotid gland, with extension into the left infratemporal fossa and parapharyngeal space along the lateral border of the left internal jugular vein. There is additional insinuation of the mass between the left sternocleidomastoid muscle and levator scapularis muscle.  Contrast enhancement is intense and homogeneous, and there are numerous prominent flow voids within this mass.",data/medpix_dataset/images/synpic55442.jpg
"Subsequent magnetic resonance imaging with and without contrast demonstrates a lobular mass centered in left parotid gland, with extension into the left infratemporal fossa and parapharyngeal space along the lateral border of the left internal jugular vein. There is additional insinuation of the mass between the left sternocleidomastoid muscle and levator scapularis muscle.  Contrast enhancement is intense and homogeneous, and there are numerous prominent flow voids within this mass.",data/medpix_dataset/images/synpic55443.jpg
"AP and Lateral of the left femur demonstrates an eccentric, metaphyseal/distal diaphyseal lesion which is geographic with sclerotic borders and narrow zone of transition to normal bone.  The matrix has a complex lytic or ground glass appearance.  The margin appears dense or sclerotic.  There is endosteal scalloping and mild periosteal thickening.",data/medpix_dataset/images/synpic7309.jpg
"AP and Lateral of the left femur demonstrates an eccentric, metaphyseal/distal diaphyseal lesion which is geographic with sclerotic borders and narrow zone of transition.  The matrix has a complex dense and lytic and partially ""ground glass"" appearance.  There is endosteal scalloping and mild periosteal thickening.",data/medpix_dataset/images/synpic7310.jpg
"AP and Lateral of the left femur demonstrates an eccentric, metaphyseal/distal diaphyseal lesion which is geographic with sclerotic borders and narrow zone of transition to normal bone (orange outline).  The matrix has a complex lytic or ground glass appearance.  The margin appears dense or sclerotic.  There is endosteal scalloping and mild periosteal thickening. Also labeled: physis and epiphysis.",data/medpix_dataset/images/synpic60539.jpg
"AP and Lateral of the left femur demonstrates an eccentric, metaphyseal/distal diaphyseal lesion which is geographic with sclerotic borders and narrow zone of transition to normal bone (orange outline).  The matrix has a complex lytic or ground glass appearance.  The margin appears dense or sclerotic.  There is endosteal scalloping and mild periosteal thickening. Also labeled: patella, physis and epiphysis.",data/medpix_dataset/images/synpic60540.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54490.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54493.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54494.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54495.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54496.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54491.jpg
High signal focus within Thoracic cord from T5 to T7 on T2 imaging.   No cord widening or enhancement.,data/medpix_dataset/images/synpic54492.jpg
Cystic lesion with thickened walls located in the posterior left submandibular spece. Lesion exhibits mass effect on the surrounding structures. The sternocleidomastoid muscle is displaced posteriorly. The left submandibular gland is displaced anteriorly and medially. There is subtle mass effect upon the left jugular vein without evidence of thrombus.,data/medpix_dataset/images/synpic27782.jpg
Gas and fluid within the sinus tract arising from the left pyriform sinus.,data/medpix_dataset/images/synpic56946.jpg
Deep neck space fluid and gas collection superficial to the thyroid cartilage with an enhancing rim. Rightward deviation of the trachea.,data/medpix_dataset/images/synpic56947.jpg
Rim enhancing fluid collection extending into the left lobe of the thyroid. Adjacent left sided posterior cervical reactive lymph nodes are additionally noted.,data/medpix_dataset/images/synpic56948.jpg
Observe the craniocaudal extent of the rim enhancing fluid and gas collection in the expected region of the left 4th branchial sinus tract.,data/medpix_dataset/images/synpic56949.jpg
Marked sclerosis and thickening of left mandibular body with central lytic focus adjacent to the  broken root of tooth 28.  the lytic lesion perforates the buccal cortex.,data/medpix_dataset/images/synpic56302.jpg
Marked sclerosis and thickening of left mandibular body with central lytic focus adjacent to the  broken root of tooth 28.  the lytic lesion perforates the buccal cortex.,data/medpix_dataset/images/synpic56303.jpg
Marked sclerosis and thickening of left mandibular body with central lytic focus adjacent to the  broken root of tooth 28.  the lytic lesion perforates the buccal cortex.,data/medpix_dataset/images/synpic56304.jpg
Rosenberg view of the knees shows uniform joint space narrowing without osteophyte formation. An erosion on the lateral aspect of the tibial plateau is shown.  Juxtaarticular osteoporosis is also present.,data/medpix_dataset/images/synpic20992.jpg
RLL opacity,data/medpix_dataset/images/synpic34416.jpg
RLL opacity with air fluid level,data/medpix_dataset/images/synpic34417.jpg
RLL opacity with air passageway into cavity,data/medpix_dataset/images/synpic34418.jpg
"Plain radiograph of the hand demonstrates central erosions and ""gull-wing"" deformities at the PIP joints of the 3rd and 5th digits.",data/medpix_dataset/images/synpic47500.jpg
"Axial CT images in mediastinal windows demonstrate consolidation and nodules in the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions, which appears to partially invade the right mainstem bronchus.
Abnormal appearing mediastinal lymph nodes are noted as well.",data/medpix_dataset/images/synpic51321.jpg
"Axial CT images in mediastinal windows demonstrate consolidation and nodules in the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions, which appears to partially invade the right mainstem bronchus.
Abnormal appearing mediastinal lymph nodes are noted as well.",data/medpix_dataset/images/synpic51320.jpg
"Axial CT images in mediastinal windows demonstrate consolidation and nodules in the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions, which appears to partially invade the right mainstem bronchus.
Abnormal appearing mediastinal lymph nodes are noted as well.",data/medpix_dataset/images/synpic51322.jpg
Coronal chest CT images in mediastinal windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51327.jpg
Coronal chest CT images in mediastinal windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51328.jpg
Axial CT image of the upper abdomen demonstrating left adrenal nodule.,data/medpix_dataset/images/synpic51329.jpg
Axial chest CT images in lung windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51323.jpg
Axial chest CT images in lung windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51324.jpg
Coronal chest CT images in lung windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51325.jpg
Coronal chest CT images in lung windows demonstrating nodules and consolidation of the anterior segment of the right upper lobe with a central superior right hilar obstructing lesions.,data/medpix_dataset/images/synpic51326.jpg
Dilated infrarenal abdominal aortic aneurysm,data/medpix_dataset/images/synpic22040.jpg
"Dilated infrarenal abdominal aortic aneurysm
Bilateral renal cysts",data/medpix_dataset/images/synpic22101.jpg
"Infrarenal abdominal aortic aneurysm
Bilateral renal cysts",data/medpix_dataset/images/synpic22102.jpg
Infrarenal abdominal aortic aneurysm,data/medpix_dataset/images/synpic22103.jpg
"Wire suture in sternum.  Elevation of left hemi-diaphgram.

There is a metallic density in the mid esophagus, looks like an earring.",data/medpix_dataset/images/synpic18087.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36685.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36686.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36687.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36688.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36689.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36690.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36691.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36692.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36693.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36694.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36695.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36696.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36697.jpg
Bladder herniating through right inguinal canal,data/medpix_dataset/images/synpic36698.jpg
Lateral radiograph of the foot demonstrates a well-defined lytic lesion with sclerotic borders and central calcifications consistant with intraosseous lipoma.,data/medpix_dataset/images/synpic16281.jpg
Lateral radiograph of the foot demonstrates subtle lucency in the anterior calcaneous with thin sclerotic margin.,data/medpix_dataset/images/synpic31141.jpg
Axial CT image demonstrating well defined fat density lesion in the anterior calcaneous with single calcified septation.,data/medpix_dataset/images/synpic31142.jpg
"Neural sleeve cyst evident at neural foramina on the right, though without disruption to the nerve roots.",data/medpix_dataset/images/synpic57677.jpg
"Neural sleeve cyst, Right",data/medpix_dataset/images/synpic57678.jpg
Neural sleeve cysts visible bilaterally,data/medpix_dataset/images/synpic57679.jpg
"Neural sleeve cyst, bilaterally, indicated by heightened signal in the neural foramina",data/medpix_dataset/images/synpic57680.jpg
Neural sleeve cyst indicated by heightened signal in the left neural foramina of C5-6,data/medpix_dataset/images/synpic57681.jpg
Neural sleeve cyst indicated by heightened signal in the left neural foramina of C5-6,data/medpix_dataset/images/synpic57682.jpg
"Cysts demonstrated bilaterally, with heightened signal indicating the largest cyst detected at 4mm, Right",data/medpix_dataset/images/synpic57683.jpg
"Cysts demonstrated bilaterally, with heightened signal indicating the largest cyst detected at 4mm, Right",data/medpix_dataset/images/synpic57684.jpg
"Disc bulges at C4-5, C5-6, and C6-7, with the largest protrusion at the C6-7 level",data/medpix_dataset/images/synpic57685.jpg
Axial MDCT view shows a closed aortic valve with two leaflets.,data/medpix_dataset/images/synpic35589.jpg
Long axis MDCT view shows severe left and right ventricular wall hypertrophy. There is also a high membranous ventricular septal defect.,data/medpix_dataset/images/synpic35591.jpg
MDCT oblique multiplanar reconstruction showing a descending aorta arising from a large patent ductus arteriosus,data/medpix_dataset/images/synpic35592.jpg
"Enlarged azygous arch, from azygous continuation of the IVC.",data/medpix_dataset/images/synpic20326.jpg
"Large hemiazygous vein crossing over the aorta toward the midline, .",data/medpix_dataset/images/synpic20327.jpg
Absence of the right IVC and a large hemiazygous vein on the left.,data/medpix_dataset/images/synpic20328.jpg
Marked fibrosis with significant bullous changes with lower lung predominace.,data/medpix_dataset/images/synpic25430.jpg
Marked fibrosis with significant bullous changes with lower lung predominace.,data/medpix_dataset/images/synpic25431.jpg
Marked fibrosis with significant bullous changes with lower lung predominace.,data/medpix_dataset/images/synpic25432.jpg
Marked fibrosis with significant bullous changes with lower lung predominace.,data/medpix_dataset/images/synpic25433.jpg
Marked fibrosis with significant bullous changes with lower lung predominace.,data/medpix_dataset/images/synpic25434.jpg
Basilar predominance of honeycombing,data/medpix_dataset/images/synpic31754.jpg
Basilar predominance of honeycombing,data/medpix_dataset/images/synpic31755.jpg
Pulmonary fibrosis in bibasilar pattern.  Characteristic honeycomb pattern typically seen in interstitial lung disease.,data/medpix_dataset/images/synpic29134.jpg
"Enlarged cardiac silhouette, cephalization of the pulmonary vasculature, Kerley B lines and linear interstitial pattern of lungs",data/medpix_dataset/images/synpic26399.jpg
Linear interstitial pattern of lungs.  Thickened fissures and bilateral pleural effusions (posteriorly),data/medpix_dataset/images/synpic26400.jpg
Comparison one month earlier,data/medpix_dataset/images/synpic26401.jpg
Comparison one month earlier,data/medpix_dataset/images/synpic26402.jpg
"Sagittal and axial T2 images reveal asymmetric diskovertebral degenerative changes at L5-S1, with disk dessication and narrowing at this level.  More significantly, there is a large left paramedian disk extrusion measuring 2.3cm cc x 1.7cm transverse x 1.2cm AP, which displaces the left S1 nerve root posteriorly. The extruded disk results in moderate left neural foraminal stenosis.",data/medpix_dataset/images/synpic36123.jpg
"Axial T2 images reveal asymmetric diskovertebral degenerative changes at L5-S1, with disk dessication and narrowing at this level.  More significantly, there is a large left paramedian disk extrusion measuring 2.3cm cc x 1.7cm transverse x 1.2cm AP, which displaces the left S1 nerve root posteriorly. The extruded disk results in moderate left neural foraminal stenosis.",data/medpix_dataset/images/synpic36124.jpg
"Axial T2 images reveal asymmetric diskovertebral degenerative changes at L5-S1, with disk dessication and narrowing at this level.  More significantly, there is a large left paramedian disk extrusion measuring 2.3cm cc x 1.7cm transverse x 1.2cm AP, which displaces the left S1 nerve root posteriorly. The extruded disk results in moderate left neural foraminal stenosis.",data/medpix_dataset/images/synpic36125.jpg
"Sagittal Plane Cervical Spine MR- T2. 

Image shows mild protrusion of disc at C5- C6 level affecting ventral spinal cord at the level of C6 nerve root.

Also note possible mild protrusion at C6-C7.",data/medpix_dataset/images/synpic56493.jpg
Cervical Spine MR -T2 @ C5-C6 disc level,data/medpix_dataset/images/synpic56494.jpg
Coronal CT demonstrates entire colon in the left abdomen,data/medpix_dataset/images/synpic41967.jpg
Axial CT domonstrates entire colon in the left abdomen and reversal of normal SMA/SMV relationship.,data/medpix_dataset/images/synpic41968.jpg
Axial CT images with contrast show the inversion of SMV-SMA relationship with the SMV rotating from the Right of SMA to the left of the SMA.,data/medpix_dataset/images/synpic35909.jpg
Axial CT images with contrast show the inversion of SMV-SMA relationship with the SMV rotating from the Right of SMA to the left of the SMA.,data/medpix_dataset/images/synpic35911.jpg
Axial CT images with contrast show the inversion of SMV-SMA relationship with the SMV rotating from the Right of SMA to the left of the SMA.  The SMA is located at the head of the Pancreas right to the SMV,data/medpix_dataset/images/synpic35913.jpg
"Axial CT images with contrast show the inversion of SMV-SMA relationship with the SMV rotating from the Right of SMA to the left of the SMA.  The small  bowel is noted to be in the right side of abdomen, large bowel is noted to be in left side of abdomen.",data/medpix_dataset/images/synpic35914.jpg
"Axial CT images with contrast show the inversion of SMV-SMA relationship with the SMV rotating from the Right of SMA to the left of the SMA.  The jejunal vessels are heading in a rightward direction.  The small  bowel is in the right side of abdomen, large bowel is in left side of abdomen.",data/medpix_dataset/images/synpic35915.jpg
"CXR- Dilated stomach bubble.
Upper GI- Dilated duodenum and stomach with contrast filling. No contrast distal to 2nd portion of duodenum.
Post-op Abdominal film- Contrast and air in small bowel on right and large bowel on left.",data/medpix_dataset/images/synpic24366.jpg
"CXR- Dilated stomach bubble.
Upper GI- Dilated duodenum and stomach with contrast filling. No contrast distal to 2nd portion of duodenum.
Post-op Abdominal film- Contrast and air in small bowel on right and large bowel on left.",data/medpix_dataset/images/synpic24367.jpg
"CXR- Dilated stomach bubble.
Upper GI- Dilated duodenum and stomach with contrast filling. No contrast distal to 2nd portion of duodenum.
Post-op Abdominal film- Contrast and air in small bowel on right and large bowel on left.",data/medpix_dataset/images/synpic24368.jpg
Axial CT image following the duodenum demonstrates the duodenal-jejunal junction to be right of midline.,data/medpix_dataset/images/synpic22155.jpg
Axial CT image in the mid-abdomen demonstrates all loops of small bowel to lie in the right hemi-abdomen and all colonic loops to lie in the left hemi-abdomen.,data/medpix_dataset/images/synpic22156.jpg
"Tip of aortic ballon pump in descending aorta, distal to the expected branch point of left subclavian artery.",data/medpix_dataset/images/synpic19211.jpg
"Tip of aortic ballon pump in descending aorta, distal to the expected branch point of left subclavian artery.",data/medpix_dataset/images/synpic19635.jpg
Increased density in the Hoffa fat pad.,data/medpix_dataset/images/synpic37286.jpg
Low signal lesion within Hoffa fat pad,data/medpix_dataset/images/synpic37287.jpg
Sagittal PD FS image of the knee demonstrates high signal lesion within the Hoffa (infrapatellar) fat pad .,data/medpix_dataset/images/synpic37288.jpg
Coronal PD FS image of the knee demonstrates high signal lesion within Hoffa (infrapatellar) fat pad.,data/medpix_dataset/images/synpic37289.jpg
Axial T2 image of the knee demonstrates high signal lesion within the Hoffa (infrapatellar) fat pad.,data/medpix_dataset/images/synpic37290.jpg
Intra-articular fracture at the base of the distal phalanx of the right 5th digit with dorsal displacement of avulsed fragment.,data/medpix_dataset/images/synpic13504.jpg
Three views of the left finger demonstrate intraarticular fracture of the radial aspect of the 5th proximal phalanx base. Associated soft tissue swelling. Osseous alignment at the 5th MCP joint is normal.,data/medpix_dataset/images/synpic32700.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45094.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45095.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45096.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45097.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45098.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45099.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45100.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45101.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45102.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45103.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45104.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45105.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45106.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45107.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45108.jpg
"serpentine, low signal intensity bands within the silicone breast implant consistent with intracapsular rupture.",data/medpix_dataset/images/synpic45109.jpg
Plain film showing cardiomegaly with evidence of both left atrium and left ventricle enlargement.,data/medpix_dataset/images/synpic29254.jpg
"Nonenhancing mass filling the left ventricle and infiltrating the lateral wall, without valve or septal involement.",data/medpix_dataset/images/synpic29255.jpg
Left ventricle mass infiltrates the lateral wall with nonenhancing fibrous tissue.  On recontructed images nonenhancing tissue appears as a ghostly vanishing lateral wall.,data/medpix_dataset/images/synpic29256.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19419.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19420.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19421.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19422.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19423.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19424.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19425.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19426.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19427.jpg
"A single, large intraparenchymal hemorrhage is present within the right occipital lobe measuring 3x2cm with adjacent edema.  There is mild mass effect.  Blood is also seen within the posterior horn of the right lateral ventricle.  A small amount of blood is seen within the posterior falx.  The right lateral ventricle is smaller than the left side.  The sulci, on the right posterior region, is effaced.  The left side appears grossly unremarkable.  Minimal opacification of the right sphenioid sinus is present.  Mastoids appear well aerated.  The rest of the findings appear unremarkable.",data/medpix_dataset/images/synpic19428.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59015.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59016.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59017.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59018.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59019.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59020.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59021.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59022.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59023.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59024.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59025.jpg
2 cm smoothly marginated mass in the superior and lateral aspect of the left orbit.  Mass enhances peripherally and displaces the optic nerve inferiorly.,data/medpix_dataset/images/synpic59027.jpg
"CT scan showing a large, partially calcified, intracanial mass.",data/medpix_dataset/images/synpic16297.jpg
3.5 cm extra-axial middle cranial fossa mass with mixed signal characteristics and appearence of layering high T1 signal intensity substance and heterogeneous low T1 signal more dependent.,data/medpix_dataset/images/synpic45968.jpg
3.5 cm extra-axial right middle cranial fossa mass with mixed signal characteristics and appearence of layering high T1 signal intensity substance and heterogeneous low T1 signal more dependent.,data/medpix_dataset/images/synpic45969.jpg
3.5 cm extra-axial right middle cranial fossa  mass with heterogenous T2 signal characteristics.  There is mininmal to no midline shift and significant mass effect on the anterior right temporal lobe.,data/medpix_dataset/images/synpic45970.jpg
Fluid attenuated images demonstrate high signal layering material and heterogenous signal depedent with solid appearence.,data/medpix_dataset/images/synpic45971.jpg
Gradient recalled echo images demonstrate susceptibility consistent with mixed blood products.,data/medpix_dataset/images/synpic45972.jpg
DWI images demonstrate no evidence of restricted diffusion.,data/medpix_dataset/images/synpic45973.jpg
